Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (3).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (3).jpg","Nouveau (3).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","1184b5df-714e-521c-ba7d-e34ee560ce08","1184b5df-714e-521c-ba7d-e34ee560ce08","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (4).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (4).jpg","Nouveau (4).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","96a717e9-6ebc-5665-8928-442bd303bd3d","96a717e9-6ebc-5665-8928-442bd303bd3d","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (5).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (5).jpg","Nouveau (5).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","e4d34e7a-b65e-5c14-95ba-2266b79e8fc3","e4d34e7a-b65e-5c14-95ba-2266b79e8fc3","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (6).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (6).jpg","Nouveau (6).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","5bafbe30-0f30-5b4a-b317-9d35aa7b0bb5","5bafbe30-0f30-5b4a-b317-9d35aa7b0bb5","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (7).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (7).jpg","Nouveau (7).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","7044a9ee-318f-5f2a-998e-c16a25e6393b","7044a9ee-318f-5f2a-998e-c16a25e6393b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (8).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (8).jpg","Nouveau (8).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","518dc36e-4c88-591c-807b-5de1097fcbc9","518dc36e-4c88-591c-807b-5de1097fcbc9","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Octazones.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Octazones.jpg","Octazones.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","1c61b847-5942-5397-9f0d-f9b04e8d15ee","1c61b847-5942-5397-9f0d-f9b04e8d15ee","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Rasgash.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Rasgash.jpg","Rasgash.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","0b68fea4-f8cc-545c-ba4a-1c4345520f62","0b68fea4-f8cc-545c-ba4a-1c4345520f62","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Scorpion et Lucius.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Scorpion et Lucius.jpg","Scorpion et Lucius.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","c7b43239-aebd-51cf-a69d-bbaa9f32417d","c7b43239-aebd-51cf-a69d-bbaa9f32417d","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Souaka.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Souaka.jpg","Souaka.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","e14233b7-125b-59b1-b042-11d30d535d61","e14233b7-125b-59b1-b042-11d30d535d61","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Tolbiak.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Tolbiak.jpg","Tolbiak.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","194db24c-00c2-5c75-a3e6-e9c4010e67ea","194db24c-00c2-5c75-a3e6-e9c4010e67ea","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Treizey (1).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Treizey (1).jpg","Treizey (1).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","2f78ea5b-e1de-5c44-9318-592bfa44ffa3","2f78ea5b-e1de-5c44-9318-592bfa44ffa3","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Uster.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Uster.jpg","Uster.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","e743e7d1-4820-579a-942c-58ab430f28c8","e743e7d1-4820-579a-942c-58ab430f28c8","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Xender.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Xender.jpg","Xender.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","1b76ddaf-a49e-5d60-b732-96a2f71c977f","1b76ddaf-a49e-5d60-b732-96a2f71c977f","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Arben et avatar Aelis.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Arben et avatar Aelis.JPG","Arben et avatar Aelis.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4b03ee0a-13e8-5351-af36-01ba015e4363","4b03ee0a-13e8-5351-af36-01ba015e4363","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Arben et Carmaniens (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Arben et Carmaniens (1).JPG","Arben et Carmaniens (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4d28f79c-2622-583d-a4e0-64f84b4d74c7","4d28f79c-2622-583d-a4e0-64f84b4d74c7","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Ardos et nouveaux.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Ardos et nouveaux.JPG","Ardos et nouveaux.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4bc5cc9d-ea1e-519e-a451-d14cea19849e","4bc5cc9d-ea1e-519e-a451-d14cea19849e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Charmeur de serpent sphere.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Charmeur de serpent sphere.JPG","Charmeur de serpent sphere.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","e79bf78d-fd3f-5812-b8ab-3ad80723914a","e79bf78d-fd3f-5812-b8ab-3ad80723914a","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Charmeur serpent et Francois.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Charmeur serpent et Francois.JPG","Charmeur serpent et Francois.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","294c4603-2034-5b91-a894-ebc0a692654e","294c4603-2034-5b91-a894-ebc0a692654e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Charmeur serpent et Nestor.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Charmeur serpent et Nestor.JPG","Charmeur serpent et Nestor.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4d107554-b461-5059-9d50-83e79c8d1ce2","4d107554-b461-5059-9d50-83e79c8d1ce2","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Chrona.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Chrona.JPG","Chrona.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","60b4255a-118e-5194-863e-f5b6e791b75f","60b4255a-118e-5194-863e-f5b6e791b75f","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Coalition et Empire VS Fusion - portail (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Coalition et Empire VS Fusion - portail (1).JPG","Coalition et Empire VS Fusion - portail (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","dbd49fff-7a19-5719-9237-e5ef9db0d8a0","dbd49fff-7a19-5719-9237-e5ef9db0d8a0","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Coalition VS Fusion (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Coalition VS Fusion (1).JPG","Coalition VS Fusion (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","83eac2f9-4c13-516f-b88f-b3e17c68c181","83eac2f9-4c13-516f-b88f-b3e17c68c181","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Creol et Zim.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Creol et Zim.JPG","Creol et Zim.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","7e410f75-274d-5e6e-88ec-c7dd1b852ec7","7e410f75-274d-5e6e-88ec-c7dd1b852ec7","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Delphe et Empire (2).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Delphe et Empire (2).JPG","Delphe et Empire (2).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","7b4b8e91-9010-54b1-8085-3ec0eb5fe3cd","7b4b8e91-9010-54b1-8085-3ec0eb5fe3cd","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Elfes et tour.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Elfes et tour.JPG","Elfes et tour.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","20a9071a-e2a1-5395-9d84-0c1e1033467f","20a9071a-e2a1-5395-9d84-0c1e1033467f","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Elias VS Golthor.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Elias VS Golthor.JPG","Elias VS Golthor.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","61b6903b-0c36-5818-8bd4-6494adcf1ef6","61b6903b-0c36-5818-8bd4-6494adcf1ef6","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Empire (4).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Empire (4).JPG","Empire (4).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","6111e9f7-aa4f-5919-b809-957bfb2f50b0","6111e9f7-aa4f-5919-b809-957bfb2f50b0","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Empire champ (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Empire champ (1).JPG","Empire champ (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","c2415457-c7a3-5d76-a612-9e5e405d00e8","c2415457-c7a3-5d76-a612-9e5e405d00e8","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Estrid.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Estrid.JPG","Estrid.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","3b171981-16a8-5e4c-bae1-cfc007a4ee99","3b171981-16a8-5e4c-bae1-cfc007a4ee99","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Farfala.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Farfala.JPG","Farfala.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d2db9009-3bc7-516f-a50e-3f6d79e4eaa4","d2db9009-3bc7-516f-a50e-3f6d79e4eaa4","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Fusion (2).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Fusion (2).JPG","Fusion (2).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f17f8a6c-24f7-5f8d-9242-89bd04254247","f17f8a6c-24f7-5f8d-9242-89bd04254247","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Fusion (4).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Fusion (4).JPG","Fusion (4).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","f90fa756-649e-5b55-9388-ac9a8bfe03cb","f90fa756-649e-5b55-9388-ac9a8bfe03cb","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Fusion et Dragon.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Fusion et Dragon.JPG","Fusion et Dragon.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","346c768d-78d9-559b-8b84-1f46f870d6ca","346c768d-78d9-559b-8b84-1f46f870d6ca","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Fusion et Valiance (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Fusion et Valiance (1).JPG","Fusion et Valiance (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","493c4517-5b72-581f-aa3f-57b2674bb232","493c4517-5b72-581f-aa3f-57b2674bb232","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Leakim et Myconide.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Leakim et Myconide.JPG","Leakim et Myconide.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","c835b185-e0b3-5d9e-825e-d0f2750eeb3b","c835b185-e0b3-5d9e-825e-d0f2750eeb3b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\mainthumb.jpg","/photos/2012/e2upload/Galleries/Joute 11,3/mainthumb.jpg","mainthumb.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","2bac0478-0226-587b-8fb9-bfd4ee284d7c","2bac0478-0226-587b-8fb9-bfd4ee284d7c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\MDF et sphere - Jeu alchimie (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/MDF et sphere - Jeu alchimie (1).JPG","MDF et sphere - Jeu alchimie (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","4228949d-b60b-5916-b20b-25fadb2fb101","4228949d-b60b-5916-b20b-25fadb2fb101","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\MDF et sphere - Jeu alchimie (5).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/MDF et sphere - Jeu alchimie (5).JPG","MDF et sphere - Jeu alchimie (5).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","d893270c-eeee-5a6f-9d3c-f92ca42f6616","d893270c-eeee-5a6f-9d3c-f92ca42f6616","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\MDF et sphere - Jeu alchimie (7).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/MDF et sphere - Jeu alchimie (7).JPG","MDF et sphere - Jeu alchimie (7).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","55a31e38-453f-5707-8c00-bd4be1544f2f","55a31e38-453f-5707-8c00-bd4be1544f2f","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Mohamed VS Ardos.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Mohamed VS Ardos.JPG","Mohamed VS Ardos.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","6c1cf5ec-83ae-5dc2-b17c-c91e28b164e6","6c1cf5ec-83ae-5dc2-b17c-c91e28b164e6","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Nouveau (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Nouveau (1).JPG","Nouveau (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","a0b2118f-fae2-5df4-9731-2ec02359de30","a0b2118f-fae2-5df4-9731-2ec02359de30","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Nouveau (2).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Nouveau (2).JPG","Nouveau (2).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","322b7ffc-abcd-5488-a828-2cdb6eee907e","322b7ffc-abcd-5488-a828-2cdb6eee907e","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Nouveau (3).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Nouveau (3).JPG","Nouveau (3).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b27618af-e37f-5e4f-b043-29a5e0b63cdf","b27618af-e37f-5e4f-b043-29a5e0b63cdf","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Nouveau (4).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Nouveau (4).JPG","Nouveau (4).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","3427b4b9-0ab9-5ca2-849b-de268c4636de","3427b4b9-0ab9-5ca2-849b-de268c4636de","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Nouveau (5).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Nouveau (5).JPG","Nouveau (5).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","1005be1d-cc8e-57cb-8c6e-d0372fa2102c","1005be1d-cc8e-57cb-8c6e-d0372fa2102c","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Nouveau (6).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Nouveau (6).JPG","Nouveau (6).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","103e8167-0a9f-570c-9764-ab4d78507821","103e8167-0a9f-570c-9764-ab4d78507821","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Nouveau (7).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Nouveau (7).JPG","Nouveau (7).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","8e43b642-7a26-5773-9c9d-4f4cbfc997fd","8e43b642-7a26-5773-9c9d-4f4cbfc997fd","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Sass.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Sass.JPG","Sass.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","b7e17b2c-eb97-5482-8c13-11d4a35f515b","b7e17b2c-eb97-5482-8c13-11d4a35f515b","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Tolbiak V Lacordien.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Tolbiak V Lacordien.JPG","Tolbiak V Lacordien.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","ce2c2dd6-93f3-504e-9b05-43aaadb91ac4","ce2c2dd6-93f3-504e-9b05-43aaadb91ac4","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Ulkar messe Cyrius (3).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Ulkar messe Cyrius (3).JPG","Ulkar messe Cyrius (3).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0x01110009","bbc63bf6-4a19-5e7f-a679-4df815dae8c7","bbc63bf6-4a19-5e7f-a679-4df815dae8c7","N/A","N/A","1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
